event_index,robot_pose_x,robot_pose_y,robot_pose_z,robot_pose_th,human_pose_x,human_pose_y,human_pose_z,human_pose_th,modality,target_desired_x,target_desired_y,target_desired_z,target_head_actual_x,target_head_actual_y,target_head_actual_z,target_eyes_actual_x,target_eyes_actual_y,target_eyes_actual_z,target_arms_actual_x,target_arms_actual_y,target_arms_actual_z,target_body_actual_x,target_body_actual_y,target_body_actual_z,target_perceived_x,target_perceived_y,target_perceived_z,target_perceived_error_x,target_perceived_error_y,target_perceived_error_z,target_head_actual_error_x,target_head_actual_error_y,target_head_actual_error_z,target_eyes_actual_error_x,target_eyes_actual_error_y,target_eyes_actual_error_z,target_arms_actual_error_x,target_arms_actual_error_y,target_arms_actual_error_z,target_body_actual_error_x,target_body_actual_error_y,target_body_actual_error_z,target_head_perceived_error_x,target_head_perceived_error_y,target_head_perceived_error_z,target_eyes_perceived_error_x,target_eyes_perceived_error_y,target_eyes_perceived_error_z,target_arms_perceived_error_x,target_arms_perceived_error_y,target_arms_perceived_error_z,target_body_perceived_error_x,target_body_perceived_error_y,target_body_perceived_error_z,t_event_start,t_event_stop,t_experiment_start,t_experiment_stop
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-Mar-26 16:47:36.985042,2010-Mar-26 16:47:36.985042,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
0,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.96544,45.2151,0,-1.96544,45.2151,0,-14.3633,-19.2592,0,0,0,-0,-18.9427,53.3458,-0,-9.94269,2.34579,0,7.03456,-5.78492,0,7.03456,-5.78492,0,-5.36334,-70.2592,0,9,-51,-0,-16.9772,8.13071,-0,-16.9772,8.13071,-0,-4.57935,72.605,-0,-18.9427,53.3458,2010-Mar-26 16:49:45.384780,2010-Mar-26 16:51:22.432833,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
0,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.96544,45.2151,0,-1.96544,45.2151,0,-14.3633,-19.2592,0,0,0,-0,-13.9289,46.9954,-0,-4.92894,-4.00459,0,7.03456,-5.78492,0,7.03456,-5.78492,0,-5.36334,-70.2592,0,9,-51,-0,-11.9635,1.78033,-0,-11.9635,1.78033,-0,0.434402,66.2546,-0,-13.9289,46.9954,2010-Mar-26 16:49:45.384780,2010-Mar-26 16:54:01.493289,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
0,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.96544,45.2151,0,-1.96544,45.2151,0,-14.3633,-19.2592,0,0,0,-0,36.2724,89.8894,-0,45.2724,38.8894,0,7.03456,-5.78492,0,7.03456,-5.78492,0,-5.36334,-70.2592,0,9,-51,-0,38.2379,44.6743,-0,38.2379,44.6743,-0,50.6358,109.149,-0,36.2724,89.8894,2010-Mar-26 16:49:45.384780,2010-Mar-26 16:54:44.609360,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
0,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.96544,45.2151,0,-1.96544,45.2151,0,-14.3633,-19.2592,0,0,0,-0,-13.78,49.4146,-0,-4.78005,-1.58543,0,7.03456,-5.78492,0,7.03456,-5.78492,0,-5.36334,-70.2592,0,9,-51,-0,-11.8146,4.19949,-0,-11.8146,4.19949,-0,0.583295,68.6737,-0,-13.78,49.4146,2010-Mar-26 16:49:45.384780,2010-Mar-26 16:54:59.013316,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
0,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.96544,45.2151,0,-1.96544,45.2151,0,-14.3633,-19.2592,0,0,0,-0,-14.4986,48.7617,-0,-5.49862,-2.2383,0,7.03456,-5.78492,0,7.03456,-5.78492,0,-5.36334,-70.2592,0,9,-51,-0,-12.5332,3.54662,-0,-12.5332,3.54662,-0,-0.135283,68.0209,-0,-14.4986,48.7617,2010-Mar-26 16:49:45.384780,2010-Mar-26 16:55:40.382975,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
1,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,0,0,0,0,0,0,0,0,0,0,0,-0,1.2464,46.984,-0,-7.7536,-4.01596,0,-9,-51,0,-9,-51,0,-9,-51,0,-9,-51,-0,1.2464,46.984,-0,1.2464,46.984,-0,1.2464,46.984,-0,1.2464,46.984,2010-Mar-26 16:56:33.696135,2010-Mar-26 16:56:39.568970,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
0,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-1.96544,45.0492,0,-1.96544,45.0492,0,-10.7826,50.5798,0,0,0,-0,-12.0408,48.2977,-0,-3.04082,-2.70228,0,7.03456,-5.95084,0,7.03456,-5.95084,0,-1.7826,-0.42019,0,9,-51,-0,-10.0754,3.24856,-0,-10.0754,3.24856,-0,-1.25822,-2.28209,-0,-12.0408,48.2977,2010-Mar-26 16:56:53.096652,2010-Mar-26 16:56:57.342917,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
2,-36,0,45,0,36,0,45,3.14159,4,0,27.5196,27.5541,0,-1.96544,45.0492,0,-1.96544,45.0492,0,22.3114,30.3119,0,0,0,-0,17.2911,32.3712,-0,-10.2284,4.81717,0,-29.485,17.4951,0,-29.485,17.4951,0,-5.20816,2.75784,0,-27.5196,-27.5541,-0,19.2566,-12.6779,-0,19.2566,-12.6779,-0,-5.02025,2.05933,-0,17.2911,32.3712,2010-Mar-26 16:57:11.160808,2010-Mar-26 16:58:43.565265,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
3,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-1.96544,45.0492,0,-1.96544,45.0492,0,6.14003,49.8377,0,0,0,-0,0.31435,46.8341,-0,-8.68565,-4.16588,0,-10.9654,-5.95084,0,-10.9654,-5.95084,0,-2.85997,-1.16225,0,-9,-51,-0,2.27979,1.78496,-0,2.27979,1.78496,-0,-5.82568,-3.00363,-0,0.31435,46.8341,2010-Mar-26 16:58:49.961298,2010-Mar-26 16:58:57.320020,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
4,-36,0,45,0,36,0,45,3.14159,1,0,24.3053,37.0847,0,24.9795,34.5861,0,24.9795,34.5861,0,-17.0639,-35.9589,0,0,0,-0,34.0591,32.7949,-0,9.75382,-4.28978,0,0.674268,-2.49857,0,0.674268,-2.49857,0,-41.3692,-73.0436,0,-24.3053,-37.0847,-0,9.07955,-1.79122,-0,9.07955,-1.79122,-0,51.123,68.7538,-0,34.0591,32.7949,2010-Mar-26 16:59:01.894449,2010-Mar-26 16:59:07.642984,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
5,-36,0,45,0,36,0,45,3.14159,4,0,-38.278,35.9737,0,-1.79932,44.6068,0,-1.79932,44.6068,0,-40.7902,36.8761,0,0,0,-0,-38.5822,38.2859,-0,-0.304208,2.31227,0,36.4787,8.63314,0,36.4787,8.63314,0,-2.51212,0.902414,0,38.278,-35.9737,-0,-36.7829,-6.32087,-0,-36.7829,-6.32087,-0,2.20791,1.40986,-0,-38.5822,38.2859,2010-Mar-26 16:59:18.753615,2010-Mar-26 16:59:25.513129,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
6,-36,0,45,0,36,0,45,3.14159,4,0,-40.7421,36.0233,0,-1.79932,44.6068,0,-1.79932,44.6068,0,-43.0703,36.8208,0,0,0,-0,-46.042,38.4233,-0,-5.29988,2.4,0,38.9428,8.58354,0,38.9428,8.58354,0,-2.32815,0.797559,0,40.7421,-36.0233,-0,-44.2427,-6.18354,-0,-44.2427,-6.18354,-0,-2.97172,1.60244,-0,-46.042,38.4233,2010-Mar-26 16:59:57.154171,2010-Mar-26 17:00:02.017571,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
7,-36,0,45,0,36,0,45,3.14159,1,0,-18.0901,58.2836,0,-16.7945,58.7268,0,-16.7945,58.7268,0,-17.323,-35.1067,0,0,0,-0,-31.8874,58.8175,-0,-13.7973,0.53396,0,1.29556,0.443261,0,1.29556,0.443261,0,0.767113,-93.3903,0,18.0901,-58.2836,-0,-15.0929,0.0906991,-0,-15.0929,0.0906991,-0,-14.5645,93.9242,-0,-31.8874,58.8175,2010-Mar-26 17:00:06.354671,2010-Mar-26 17:00:40.434105,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
8,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.41634,50.2156,0,7.41634,50.2156,0,-17.3225,-35.9589,0,0,0,-0,5.4736,49.7227,-0,-3.5264,-1.27734,0,-1.58366,-0.784444,0,-1.58366,-0.784444,0,-26.3225,-86.9589,0,-9,-51,-0,-1.94274,-0.492897,-0,-1.94274,-0.492897,-0,22.7961,85.6815,-0,5.4736,49.7227,2010-Mar-26 17:00:45.198939,2010-Mar-26 17:00:51.699063,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
9,-36,0,45,0,36,0,45,3.14159,4,0,-9.34207,60.4578,0,1.12938,44.1097,0,1.12938,44.1097,0,-11.0023,60.5605,0,0,0,-0,-16.3697,59.5838,-0,-7.02766,-0.873926,0,10.4714,-16.3481,0,10.4714,-16.3481,0,-1.66025,0.102732,0,9.34207,-60.4578,-0,-17.4991,15.4742,-0,-17.4991,15.4742,-0,-5.36741,-0.976658,-0,-16.3697,59.5838,2010-Mar-26 17:01:40.309496,2010-Mar-26 17:01:46.132989,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
10,-36,0,45,0,36,0,45,3.14159,4,0,-27.7605,76.5292,0,1.12938,44.1097,0,1.12938,44.1097,0,-30.0372,71.1078,0,0,0,-0,-44.9831,62.2699,-0,-17.2226,-14.2593,0,28.8899,-32.4195,0,28.8899,-32.4195,0,-2.27666,-5.42138,0,27.7605,-76.5292,-0,-46.1125,18.1602,-0,-46.1125,18.1602,-0,-14.9459,-8.83794,-0,-44.9831,62.2699,2010-Mar-26 17:01:50.312700,2010-Mar-26 17:01:58.153488,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
11,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,1.12938,44.1097,0,1.12938,44.1097,0,-10.7823,51.3317,0,0,0,-0,-9.08078,49.8526,-0,-0.0807842,-1.14736,0,10.1294,-6.89033,0,10.1294,-6.89033,0,-1.78231,0.331674,0,9,-51,-0,-10.2102,5.74297,-0,-10.2102,5.74297,-0,1.70153,-1.47903,-0,-9.08078,49.8526,2010-Mar-26 17:02:02.237769,2010-Mar-26 17:02:23.493161,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
12,-36,0,45,0,36,0,45,3.14159,1,0,-14.4564,72.8291,0,-13.922,70.8667,0,-13.922,70.8667,0,-17.0084,-36.2465,0,0,0,-0,-17.8349,71.7661,-0,-3.37848,-1.06298,0,0.534407,-1.96238,0,0.534407,-1.96238,0,-2.552,-109.076,0,14.4564,-72.8291,-0,-3.91289,0.899399,-0,-3.91289,0.899399,-0,-0.826482,108.013,-0,-17.8349,71.7661,2010-Mar-26 17:02:27.741224,2010-Mar-26 17:02:36.917126,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
12,-36,0,45,0,36,0,45,3.14159,1,0,-14.4564,72.8291,0,-14.4323,71.3383,0,-14.4323,71.3383,0,-16.5451,-35.1067,0,0,0,-0,-17.6305,74.6492,-0,-3.17413,1.82008,0,0.0241018,-1.49078,0,0.0241018,-1.49078,0,-2.0887,-107.936,0,14.4564,-72.8291,-0,-3.19824,3.31086,-0,-3.19824,3.31086,-0,-1.08543,109.756,-0,-17.6305,74.6492,2010-Mar-26 17:02:45.608352,2010-Mar-26 17:03:11.553143,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
13,-36,0,45,0,36,0,45,3.14159,5,0,-48.0686,75.1113,0,-43.2613,76.9842,0,-43.2613,76.9842,0,-54.0373,67.3109,0,0,0,-0,-61.4928,75.7429,-0,-13.4242,0.631615,0,4.80728,1.87291,0,4.80728,1.87291,0,-5.96868,-7.8004,0,48.0686,-75.1113,-0,-18.2315,-1.24129,-0,-18.2315,-1.24129,-0,-7.45554,8.43202,-0,-61.4928,75.7429,2010-Mar-26 17:03:15.908841,2010-Mar-26 17:03:32.612978,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
14,-36,0,45,0,36,0,45,3.14159,4,0,-5.88987,66.063,0,2.01468,43.6658,0,2.01468,43.6658,0,-8.38315,65.5066,0,0,0,-0,-8.06515,66.609,-0,-2.17528,0.54607,0,7.90455,-22.3972,0,7.90455,-22.3972,0,-2.49328,-0.556376,0,5.88987,-66.063,-0,-10.0798,22.9432,-0,-10.0798,22.9432,-0,0.318001,1.10245,-0,-8.06515,66.609,2010-Mar-26 17:03:36.414108,2010-Mar-26 17:03:41.033606,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
15,-36,0,45,0,36,0,45,3.14159,1,0,-27,33,0,-27.0914,29.877,0,-27.0914,29.877,0,-17.0112,-30.5617,0,0,0,-0,-36.961,23.547,-0,-9.96103,-9.45302,0,-0.091407,-3.12299,0,-0.091407,-3.12299,0,9.98876,-63.5617,0,27,-33,-0,-9.86963,-6.33002,-0,-9.86963,-6.33002,-0,-19.9498,54.1087,-0,-36.961,23.547,2010-Mar-26 17:03:44.917252,2010-Mar-26 17:03:51.456352,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
16,-36,0,45,0,36,0,45,3.14159,1,0,1.5988,66.0317,0,2.01468,68.844,0,2.01468,68.844,0,-17.0112,-30.5617,0,0,0,-0,-0.205228,76.9646,-0,-1.80403,10.9329,0,0.415882,2.81226,0,0.415882,2.81226,0,-18.61,-96.5934,0,-1.5988,-66.0317,-0,-2.21991,8.12062,-0,-2.21991,8.12062,-0,16.806,107.526,-0,-0.205228,76.9646,2010-Mar-26 17:03:55.846150,2010-Mar-26 17:04:32.870578,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
17,-36,0,45,0,36,0,45,3.14159,4,0,39.0041,70.0465,0,2.01468,43.9427,0,2.01468,43.9427,0,23.4209,57.577,0,0,0,-0,26.8772,50.9667,-0,-12.1269,-19.0798,0,-36.9894,-26.1038,0,-36.9894,-26.1038,0,-15.5832,-12.4695,0,-39.0041,-70.0465,-0,24.8625,7.02403,-0,24.8625,7.02403,-0,3.45627,-6.61028,-0,26.8772,50.9667,2010-Mar-26 17:05:08.575600,2010-Mar-26 17:05:28.186238,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
18,-36,0,45,0,36,0,45,3.14159,5,0,19.1995,75.4318,0,18.0824,71.6411,0,18.0824,71.6411,0,9.35553,68.0581,0,0,0,-0,12.5375,79.7277,-0,-6.662,4.29595,0,-1.11701,-3.79062,0,-1.11701,-3.79062,0,-9.84393,-7.37365,0,-19.1995,-75.4318,-0,-5.54499,8.08657,-0,-5.54499,8.08657,-0,3.18193,11.6696,-0,12.5375,79.7277,2010-Mar-26 17:05:32.276533,2010-Mar-26 17:05:39.782894,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
19,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-1.35668,43.9436,0,-1.35668,43.9436,0,5.99115,50.3934,0,0,0,-0,6.03199,47.1401,-0,-2.96801,-3.85989,0,-10.3567,-7.05643,0,-10.3567,-7.05643,0,-3.00885,-0.606597,0,-9,-51,-0,7.38867,3.19654,-0,7.38867,3.19654,-0,0.0408447,-3.25329,-0,6.03199,47.1401,2010-Mar-26 17:05:43.593544,2010-Mar-26 17:05:54.092994,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
20,-36,0,45,0,36,0,45,3.14159,1,0,-48.778,35.8141,0,-43.9424,35.8499,0,-43.9424,35.8499,0,-17.3061,-31.5899,0,0,0,-0,-45.905,37.1381,-0,2.87305,1.32397,0,4.83558,0.035767,0,4.83558,0.035767,0,31.4719,-67.404,0,48.778,-35.8141,-0,-1.96253,1.28821,-0,-1.96253,1.28821,-0,-28.5988,68.728,-0,-45.905,37.1381,2010-Mar-26 17:05:57.996825,2010-Mar-26 17:06:09.418522,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
21,-36,0,45,0,36,0,45,3.14159,4,0,-27,33,0,2.23635,43.4991,0,2.23635,43.4991,0,-26.3959,34.2142,0,0,0,-0,-23.3497,35.1109,-0,3.65027,2.11094,0,29.2363,10.4991,0,29.2363,10.4991,0,0.604057,1.21422,0,27,-33,-0,-25.5861,-8.38815,-0,-25.5861,-8.38815,-0,3.04621,0.896716,-0,-23.3497,35.1109,2010-Mar-26 17:06:13.341776,2010-Mar-26 17:06:20.182559,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
22,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,2.23635,43.4991,0,2.23635,43.4991,0,-10.596,51.3317,0,0,0,-0,-12.6698,47.5192,-0,-3.66983,-3.48084,0,11.2363,-7.50092,0,11.2363,-7.50092,0,-1.59603,0.331674,0,9,-51,-0,-14.9062,4.02008,-0,-14.9062,4.02008,-0,-2.0738,-3.81251,-0,-12.6698,47.5192,2010-Mar-26 17:06:24.005567,2010-Mar-26 17:06:33.753370,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
23,-36,0,45,0,36,0,45,3.14159,4,0,30.1184,28.2253,0,2.23635,43.4991,0,2.23635,43.4991,0,25.3508,31.5135,0,0,0,-0,14.0843,32.8473,-0,-16.0342,4.62207,0,-27.8821,15.2738,0,-27.8821,15.2738,0,-4.76767,3.28825,0,-30.1184,-28.2253,-0,11.8479,-10.6517,-0,11.8479,-10.6517,-0,-11.2665,1.33382,-0,14.0843,32.8473,2010-Mar-26 17:06:37.707193,2010-Mar-26 17:06:58.178220,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
24,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,2.23635,43.4991,0,2.23635,43.4991,0,22.5179,34.6598,0,0,0,-0,17.7481,36.4504,-0,-9.25194,3.45045,0,-24.7637,10.4991,0,-24.7637,10.4991,0,-4.48206,1.65976,0,-27,-33,-0,15.5117,-7.04864,-0,15.5117,-7.04864,-0,-4.76989,1.79069,-0,17.7481,36.4504,2010-Mar-26 17:07:06.345721,2010-Mar-26 17:07:20.002319,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
25,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,2.23635,43.4991,0,2.23635,43.4991,0,22.7906,34.1585,0,0,0,-0,16.0726,34.4074,-0,-10.9274,1.40741,0,-24.7637,10.4991,0,-24.7637,10.4991,0,-4.20943,1.15846,0,-27,-33,-0,13.8363,-9.09167,-0,13.8363,-9.09167,-0,-6.71794,0.248951,-0,16.0726,34.4074,2010-Mar-26 17:07:24.246216,2010-Mar-26 17:07:29.113246,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
26,-36,0,45,0,36,0,45,3.14159,4,0,-27,33,0,2.23635,43.4991,0,2.23635,43.4991,0,-26.7779,34.2142,0,0,0,-0,-29.7885,36.2882,-0,-2.78852,3.28824,0,29.2363,10.4991,0,29.2363,10.4991,0,0.222089,1.21422,0,27,-33,-0,-32.0249,-7.21084,-0,-32.0249,-7.21084,-0,-3.01061,2.07402,-0,-29.7885,36.2882,2010-Mar-26 17:07:32.849437,2010-Mar-26 17:07:38.957848,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
27,-36,0,45,0,36,0,45,3.14159,5,0,-6.67705,80.1447,0,-5.37145,69.0703,0,-5.37145,69.0703,0,-8.91415,78.4853,0,0,0,-0,-8.4367,73.6614,-0,-1.75966,-6.48329,0,1.30559,-11.0744,0,1.30559,-11.0744,0,-2.2371,-1.65931,0,6.67705,-80.1447,-0,-3.06525,4.59111,-0,-3.06525,4.59111,-0,0.477445,-4.82398,-0,-8.4367,73.6614,2010-Mar-26 17:07:42.913575,2010-Mar-26 17:07:52.393046,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
28,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,8.05185,50.0614,0,8.05185,50.0614,0,-17.7323,-35.1067,0,0,0,-0,9.26405,49.8722,-0,0.264046,-1.12776,0,-0.94815,-0.938573,0,-0.94815,-0.938573,0,-26.7323,-86.1067,0,-9,-51,-0,1.2122,-0.18919,-0,1.2122,-0.18919,-0,26.9963,84.979,-0,9.26405,49.8722,2010-Mar-26 17:08:00.616984,2010-Mar-26 17:08:09.409417,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
29,-36,0,45,0,36,0,45,3.14159,1,0,3.27756,35.0127,0,1.12938,32.1057,0,1.12938,32.1057,0,-17.7323,-35.1067,0,0,0,-0,-2.10678,28.1677,-0,-5.38435,-6.84501,0,-2.14818,-2.90699,0,-2.14818,-2.90699,0,-21.0098,-70.1194,0,-3.27756,-35.0127,-0,-3.23616,-3.93802,-0,-3.23616,-3.93802,-0,15.6255,63.2744,-0,-2.10678,28.1677,2010-Mar-26 17:08:13.446828,2010-Mar-26 17:08:28.282814,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
30,-36,0,45,0,36,0,45,3.14159,4,0,-23.4659,57.659,0,1.12938,45.7122,0,1.12938,45.7122,0,-26.0533,55.814,0,0,0,-0,-24.3632,49.1053,-0,-0.897306,-8.55374,0,24.5953,-11.9468,0,24.5953,-11.9468,0,-2.58744,-1.84499,0,23.4659,-57.659,-0,-25.4926,3.39305,-0,-25.4926,3.39305,-0,1.69013,-6.70875,-0,-24.3632,49.1053,2010-Mar-26 17:08:32.069066,2010-Mar-26 17:08:39.540827,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
31,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.58921,49.1309,0,7.58921,49.1309,0,-18.1571,-30.5617,0,0,0,-0,7.08507,51.3843,-0,-1.91493,0.384274,0,-1.41079,-1.86914,0,-1.41079,-1.86914,0,-27.1571,-81.5617,0,-9,-51,-0,-0.50414,2.25341,-0,-0.50414,2.25341,-0,25.2422,81.946,-0,7.08507,51.3843,2010-Mar-26 17:08:43.379931,2010-Mar-26 17:08:50.223366,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
32,-36,0,45,0,36,0,45,3.14159,5,0,-30.9765,56.0781,0,-29.9679,54.908,0,-29.9679,54.908,0,-34.7778,53.1282,0,0,0,-0,-47.5097,54.5513,-0,-16.5333,-1.52674,0,1.0086,-1.17009,0,1.0086,-1.17009,0,-3.8013,-2.94983,0,30.9765,-56.0781,-0,-17.5419,-0.356648,-0,-17.5419,-0.356648,-0,-12.732,1.42309,-0,-47.5097,54.5513,2010-Mar-26 17:08:54.123631,2010-Mar-26 17:09:09.370544,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
33,-36,0,45,0,36,0,45,3.14159,4,0,12.4171,51.6442,0,1.95929,42.7788,0,1.95929,42.7788,0,8.88275,50.3314,0,0,0,-0,5.59672,47.2333,-0,-6.82034,-4.41091,0,-10.4578,-8.8654,0,-10.4578,-8.8654,0,-3.53431,-1.31284,0,-12.4171,-51.6442,-0,3.63743,4.45449,-0,3.63743,4.45449,-0,-3.28602,-3.09806,-0,5.59672,47.2333,2010-Mar-26 17:09:13.024155,2010-Mar-26 17:09:22.886922,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
34,-36,0,45,0,36,0,45,3.14159,4,0,36.1727,65.5298,0,2.01468,42.8342,0,2.01468,42.8342,0,24.0192,55.8832,0,0,0,-0,15.1457,49.0631,-0,-21.027,-16.4667,0,-34.158,-22.6956,0,-34.158,-22.6956,0,-12.1535,-9.64657,0,-36.1727,-65.5298,-0,13.1311,6.22893,-0,13.1311,6.22893,-0,-8.87348,-6.82008,-0,15.1457,49.0631,2010-Mar-26 17:09:27.162637,2010-Mar-26 17:10:02.693010,2010-Mar-26 16:47:57.986899,2010-Mar-26 16:47:36.985042
