participant_id,event_index,robot_pose_x,robot_pose_y,robot_pose_z,robot_pose_th,human_pose_x,human_pose_y,human_pose_z,human_pose_th,modality,target_desired_x,target_desired_y,target_desired_z,target_head_actual_x,target_head_actual_y,target_head_actual_z,target_eyes_actual_x,target_eyes_actual_y,target_eyes_actual_z,target_arms_actual_x,target_arms_actual_y,target_arms_actual_z,target_body_actual_x,target_body_actual_y,target_body_actual_z,target_perceived_x,target_perceived_y,target_perceived_z,target_perceived_error_x,target_perceived_error_y,target_perceived_error_z,target_head_actual_error_x,target_head_actual_error_y,target_head_actual_error_z,target_eyes_actual_error_x,target_eyes_actual_error_y,target_eyes_actual_error_z,target_arms_actual_error_x,target_arms_actual_error_y,target_arms_actual_error_z,target_body_actual_error_x,target_body_actual_error_y,target_body_actual_error_z,target_head_perceived_error_x,target_head_perceived_error_y,target_head_perceived_error_z,target_eyes_perceived_error_x,target_eyes_perceived_error_y,target_eyes_perceived_error_z,target_arms_perceived_error_x,target_arms_perceived_error_y,target_arms_perceived_error_z,target_body_perceived_error_x,target_body_perceived_error_y,target_body_perceived_error_z,t_event_start,t_event_stop,t_experiment_start,t_experiment_stop
4,13,-36,0,45,0,36,0,45,3.14159,5,0,5.12137,68.8879,0,2.84684,67.937,0,2.84684,67.937,0,-0.404799,66.7603,0,0,0,-0,-5.38676,46.9576,-0,-10.5081,-21.9303,0,-2.27453,-0.950983,0,-2.27453,-0.950983,0,-5.52617,-2.12768,0,-5.12137,-68.8879,-0,-8.23361,-20.9793,-0,-8.23361,-20.9793,-0,-4.98196,-19.8026,-0,-5.38676,46.9576,2010-Apr-02 14:55:54.987096,2010-Apr-02 14:56:00.153551,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,14,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,2.4027,43.7204,0,2.4027,43.7204,0,23.5916,34.8822,0,0,0,-0,-2.44813,38.3089,-0,-29.4481,5.30889,0,-24.5973,10.7204,0,-24.5973,10.7204,0,-3.40845,1.88216,0,-27,-33,-0,-4.85083,-5.41147,-0,-4.85083,-5.41147,-0,-26.0397,3.42672,-0,-2.44813,38.3089,2010-Apr-02 14:56:03.902984,2010-Apr-02 14:56:10.687623,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,15,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.18636,50.0368,0,7.18636,50.0368,0,-17.9743,-30.5617,0,0,0,-0,-3.11814,45.5949,-0,-12.1181,-5.40513,0,-1.81364,-0.963159,0,-1.81364,-0.963159,0,-26.9743,-81.5617,0,-9,-51,-0,-10.3045,-4.44197,-0,-10.3045,-4.44197,-0,14.8562,76.1565,-0,-3.11814,45.5949,2010-Apr-02 14:56:14.305899,2010-Apr-02 14:56:19.139815,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,16,-36,0,45,0,36,0,45,3.14159,4,0,-28.8755,32.6192,0,1.35054,44.3306,0,1.35054,44.3306,0,-28.8686,33.9352,0,0,0,-0,-10.5942,38.3436,-0,18.2813,5.72434,0,30.226,11.7114,0,30.226,11.7114,0,0.00690595,1.316,0,28.8755,-32.6192,-0,-11.9448,-5.98707,-0,-11.9448,-5.98707,-0,18.2743,4.40834,-0,-10.5942,38.3436,2010-Apr-02 14:56:22.730074,2010-Apr-02 14:56:27.311639,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,17,-36,0,45,0,36,0,45,3.14159,5,0,42.6366,48.2381,0,40.2682,44.6594,0,40.2682,44.6594,0,36.7495,43.8362,0,0,0,-0,42.6607,43.3885,-0,0.0240717,-4.8496,0,-2.36836,-3.57871,0,-2.36836,-3.57871,0,-5.88706,-4.4019,0,-42.6366,-48.2381,-0,2.39244,-1.2709,-0,2.39244,-1.2709,-0,5.91113,-0.447703,-0,42.6607,43.3885,2010-Apr-02 14:56:31.029136,2010-Apr-02 14:56:38.002670,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,18,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,-2.02084,44.7726,0,-2.02084,44.7726,0,5.98478,50.1458,0,0,0,-0,-3.09534,42.6306,-0,-12.0953,-8.36937,0,-11.0208,-6.22739,0,-11.0208,-6.22739,0,-3.01522,-0.854206,0,-9,-51,-0,-1.0745,-2.14198,-0,-1.0745,-2.14198,-0,-9.08012,-7.51517,-0,-3.09534,42.6306,2010-Apr-02 14:56:41.558550,2010-Apr-02 14:56:46.580959,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,19,-36,0,45,0,36,0,45,3.14159,4,0,37.2817,44.632,0,-2.02084,44.7726,0,-2.02084,44.7726,0,33.5399,42.032,0,0,0,-0,54.0943,41.7978,-0,16.8125,-2.83413,0,-39.3026,0.140656,0,-39.3026,0.140656,0,-3.7418,-2.59992,0,-37.2817,-44.632,-0,56.1151,-2.97479,-0,56.1151,-2.97479,-0,20.5543,-0.234217,-0,54.0943,41.7978,2010-Apr-02 14:56:50.285635,2010-Apr-02 14:56:59.505960,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,20,-36,0,45,0,36,0,45,3.14159,4,0,-53.917,30.387,0,-2.02084,44.7726,0,-2.02084,44.7726,0,-55.6264,33.7117,0,0,0,-0,-48.8466,38.8547,-0,5.07035,8.46773,0,51.8961,14.3856,0,51.8961,14.3856,0,-1.7094,3.3247,0,53.917,-30.387,-0,-46.8258,-5.91787,-0,-46.8258,-5.91787,-0,6.77975,5.14303,-0,-48.8466,38.8547,2010-Apr-02 14:57:03.137523,2010-Apr-02 14:57:07.393710,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,21,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,-2.02084,44.7726,0,-2.02084,44.7726,0,23.7911,34.2142,0,0,0,-0,37.4388,36.9209,-0,10.4388,3.92088,0,-29.0208,11.7726,0,-29.0208,11.7726,0,-3.20888,1.21422,0,-27,-33,-0,39.4597,-7.85173,-0,39.4597,-7.85173,-0,13.6477,2.70666,-0,37.4388,36.9209,2010-Apr-02 14:57:11.247441,2010-Apr-02 14:57:16.302733,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,22,-36,0,45,0,36,0,45,3.14159,4,0,-28.0301,77.6742,0,-2.02084,44.7726,0,-2.02084,44.7726,0,-17.7504,-53.0056,0,0,0,-0,-37.0145,60.0073,-0,-8.98445,-17.6668,0,26.0092,-32.9016,0,26.0092,-32.9016,0,10.2797,-130.68,0,28.0301,-77.6742,-0,-34.9937,15.2347,-0,-34.9937,15.2347,-0,-19.2642,113.013,-0,-37.0145,60.0073,2010-Apr-02 14:57:20.031194,2010-Apr-02 14:57:25.012168,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,23,-36,0,45,0,36,0,45,3.14159,1,0,-22.8948,39.6212,0,-22.1487,39.252,0,-22.1487,39.252,0,-17.9891,-35.9589,0,0,0,-0,-38.5617,44.0481,-0,-15.6669,4.42695,0,0.746094,-0.369154,0,0.746094,-0.369154,0,4.90571,-75.58,0,22.8948,-39.6212,-0,-16.413,4.7961,-0,-16.413,4.7961,-0,-20.5726,80.007,-0,-38.5617,44.0481,2010-Apr-02 14:57:28.703705,2010-Apr-02 14:57:32.952626,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,24,-36,0,45,0,36,0,45,3.14159,5,0,-38.179,42.9011,0,-35.6216,42.8926,0,-35.6216,42.8926,0,-41.9637,42.4246,0,0,0,-0,-34.58,41.055,-0,3.59903,-1.84612,0,2.55742,-0.00851139,0,2.55742,-0.00851139,0,-3.78468,-0.476499,0,38.179,-42.9011,-0,1.04161,-1.83761,-0,1.04161,-1.83761,-0,7.38371,-1.36962,-0,-34.58,41.055,2010-Apr-02 14:57:36.633538,2010-Apr-02 14:57:40.551923,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,25,-36,0,45,0,36,0,45,3.14159,4,0,-40.4937,28.6274,0,2.23635,43.4991,0,2.23635,43.4991,0,-38.4531,31.4566,0,0,0,-0,-31.7579,39.065,-0,8.73573,10.4376,0,42.73,14.8717,0,42.73,14.8717,0,2.04057,2.82922,0,40.4937,-28.6274,-0,-33.9943,-4.4341,-0,-33.9943,-4.4341,-0,6.69516,7.60836,-0,-31.7579,39.065,2010-Apr-02 14:57:44.048361,2010-Apr-02 14:57:49.496644,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,26,-36,0,45,0,36,0,45,3.14159,4,0,9,51,0,2.23635,43.4437,0,2.23635,43.4437,0,5.4992,50.1458,0,0,0,-0,36.5909,40.5949,-0,27.5909,-10.4051,0,-6.76365,-7.55635,0,-6.76365,-7.55635,0,-3.5008,-0.854206,0,-9,-51,-0,34.3546,-2.84875,-0,34.3546,-2.84875,-0,31.0917,-9.55089,-0,36.5909,40.5949,2010-Apr-02 14:57:53.169398,2010-Apr-02 14:57:57.573574,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,27,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.18636,50.0368,0,7.18636,50.0368,0,-16.8249,-35.1067,0,0,0,-0,15.8999,58.0297,-0,6.89985,7.02971,0,-1.81364,-0.963159,0,-1.81364,-0.963159,0,-25.8249,-86.1067,0,-9,-51,-0,8.71349,7.99287,-0,8.71349,7.99287,-0,32.7247,93.1364,-0,15.8999,58.0297,2010-Apr-02 14:58:01.093428,2010-Apr-02 14:58:09.914266,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,28,-36,0,45,0,36,0,45,3.14159,4,0,4.14328,69.529,0,1.29524,44.3307,0,1.29524,44.3307,0,-1.36822,68.0581,0,0,0,-0,2.19706,66.5468,-0,-1.94622,-2.9822,0,-2.84804,-25.1984,0,-2.84804,-25.1984,0,-5.51149,-1.47094,0,-4.14328,-69.529,-0,0.901819,22.2162,-0,0.901819,22.2162,-0,3.56527,-1.51127,-0,2.19706,66.5468,2010-Apr-02 14:58:14.008388,2010-Apr-02 14:58:18.312892,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,29,-36,0,45,0,36,0,45,3.14159,4,0,-27,33,0,1.29524,44.3307,0,1.29524,44.3307,0,-25.6148,33.7117,0,0,0,-0,-29.8502,39.314,-0,-2.85018,6.31403,0,28.2952,11.3307,0,28.2952,11.3307,0,1.38518,0.711704,0,27,-33,-0,-31.1454,-5.01665,-0,-31.1454,-5.01665,-0,-4.23536,5.60232,-0,-29.8502,39.314,2010-Apr-02 14:58:21.933518,2010-Apr-02 14:58:26.156022,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,30,-36,0,45,0,36,0,45,3.14159,1,0,-12.368,47.7795,0,-12.111,45.5179,0,-12.111,45.5179,0,-17.9883,-34.8262,0,0,0,-0,-33.99,46.5017,-0,-21.622,-1.27774,0,0.257008,-2.26151,0,0.257008,-2.26151,0,-5.62028,-82.6056,0,12.368,-47.7795,-0,-21.879,0.983769,-0,-21.879,0.983769,-0,-16.0017,81.3279,-0,-33.99,46.5017,2010-Apr-02 14:58:29.747652,2010-Apr-02 14:58:35.057837,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,31,-36,0,45,0,36,0,45,3.14159,1,0,9,51,0,7.64691,49.361,0,7.64691,49.361,0,-18.043,-35.9589,0,0,0,-0,22.3724,50.5481,-0,13.3724,-0.451936,0,-1.35309,-1.63897,0,-1.35309,-1.63897,0,-27.043,-86.9589,0,-9,-51,-0,14.7255,1.18703,-0,14.7255,1.18703,-0,40.4154,86.5069,-0,22.3724,50.5481,2010-Apr-02 14:58:38.761729,2010-Apr-02 14:58:43.939290,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,32,-36,0,45,0,36,0,45,3.14159,1,0,11.8165,51.2308,0,10.7064,49.86,0,10.7064,49.86,0,-18.0412,-37.4154,0,0,0,-0,23.9003,59.1864,-0,12.0838,7.95561,0,-1.1101,-1.3708,0,-1.1101,-1.3708,0,-29.8578,-88.6462,0,-11.8165,-51.2308,-0,13.1939,9.32641,-0,13.1939,9.32641,-0,41.9416,96.6018,-0,23.9003,59.1864,2010-Apr-02 14:58:47.738169,2010-Apr-02 14:58:52.693174,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,33,-36,0,45,0,36,0,45,3.14159,1,0,-9.32503,43.9668,0,-8.1163,44.5408,0,-8.1163,44.5408,0,-18.0416,-37.1204,0,0,0,-0,-19.4385,46.1227,-0,-10.1135,2.15593,0,1.20873,0.574047,0,1.20873,0.574047,0,-8.71657,-81.0872,0,9.32503,-43.9668,-0,-11.3222,1.58188,-0,-11.3222,1.58188,-0,-1.39693,83.2431,-0,-19.4385,46.1227,2010-Apr-02 14:58:56.359620,2010-Apr-02 14:59:00.596447,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,34,-36,0,45,0,36,0,45,3.14159,4,0,39.2033,78.6397,0,-0.859192,44.5519,0,-0.859192,44.5519,0,20.5017,62.3821,0,0,0,-0,17.3659,53.1589,-0,-21.8374,-25.4809,0,-40.0625,-34.0878,0,-40.0625,-34.0878,0,-18.7016,-16.2577,0,-39.2033,-78.6397,-0,18.2251,8.60696,-0,18.2251,8.60696,-0,-3.13581,-9.22317,-0,17.3659,53.1589,2010-Apr-02 14:59:04.202085,2010-Apr-02 14:59:10.483949,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,35,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-0.859192,44.5519,0,-0.859192,44.5519,0,20.5502,63.1188,0,0,0,-0,-7.4004,46.7546,-0,1.5996,-4.24537,0,8.14081,-6.44807,0,8.14081,-6.44807,0,29.5502,12.1188,0,9,-51,-0,-6.5412,2.2027,-0,-6.5412,2.2027,-0,-27.9506,-16.3641,-0,-7.4004,46.7546,2010-Apr-02 14:59:14.062982,2010-Apr-02 14:59:20.553688,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,36,-36,0,45,0,36,0,45,3.14159,4,0,-20.4767,60.965,0,-0.859192,44.5519,0,-0.859192,44.5519,0,-21.4718,59.6424,0,0,0,-0,-19.1684,55.8876,-0,1.30823,-5.07747,0,19.6175,-16.4131,0,19.6175,-16.4131,0,-0.995123,-1.32265,0,20.4767,-60.965,-0,-18.3092,11.3356,-0,-18.3092,11.3356,-0,2.30335,-3.75482,-0,-19.1684,55.8876,2010-Apr-02 14:59:24.269463,2010-Apr-02 14:59:28.772376,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,37,-36,0,45,0,36,0,45,3.14159,4,0,-6.29248,32.1905,0,-0.859192,44.5519,0,-0.859192,44.5519,0,-8.51872,32.5891,0,0,0,-0,-11.7346,39.49,-0,-5.44215,7.29948,0,5.43328,12.3615,0,5.43328,12.3615,0,-2.22625,0.398652,0,6.29248,-32.1905,-0,-10.8754,-5.06197,-0,-10.8754,-5.06197,-0,-3.21591,6.90083,-0,-11.7346,39.49,2010-Apr-02 14:59:32.492414,2010-Apr-02 14:59:37.065593,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,38,-36,0,45,0,36,0,45,3.14159,5,0,22.117,49.3436,0,21.9126,47.0632,0,21.9126,47.0632,0,18.636,46.5435,0,0,0,-0,29.0937,43.3463,-0,6.97668,-5.99722,0,-0.20446,-2.28032,0,-0.20446,-2.28032,0,-3.48099,-2.80001,0,-22.117,-49.3436,-0,7.18114,-3.7169,-0,7.18114,-3.7169,-0,10.4577,-3.19721,-0,29.0937,43.3463,2010-Apr-02 14:59:41.256132,2010-Apr-02 14:59:46.131137,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,39,-36,0,45,0,36,0,45,3.14159,4,0,-3.62011,67.7498,0,-1.52262,46.764,0,-1.52262,46.764,0,-8.54979,67.2185,0,0,0,-0,-6.22068,62.5304,-0,-2.60056,-5.21938,0,2.0975,-20.9858,0,2.0975,-20.9858,0,-4.92968,-0.531229,0,3.62011,-67.7498,-0,-4.69806,15.7664,-0,-4.69806,15.7664,-0,2.32911,-4.68815,-0,-6.22068,62.5304,2010-Apr-02 14:59:49.771983,2010-Apr-02 14:59:54.283038,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,40,-36,0,45,0,36,0,45,3.14159,5,0,8.62807,70.0074,0,7.41634,68.0305,0,7.41634,68.0305,0,2.40591,67.2185,0,0,0,-0,12.2565,75.6634,-0,3.62848,5.65605,0,-1.21172,-1.97691,0,-1.21172,-1.97691,0,-6.22215,-2.78883,0,-8.62807,-70.0074,-0,4.8402,7.63296,-0,4.8402,7.63296,-0,9.85063,8.44488,-0,12.2565,75.6634,2010-Apr-02 14:59:58.174215,2010-Apr-02 15:00:04.290419,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,41,-36,0,45,0,36,0,45,3.14159,4,0,-44.9943,55.9284,0,7.41634,65.2956,0,7.41634,65.2956,0,2.38848,66.488,0,0,0,-0,-28.988,62.9156,-0,16.0063,6.98723,0,52.4106,9.36722,0,52.4106,9.36722,0,47.3828,10.5596,0,44.9943,-55.9284,-0,-36.4043,-2.37999,-0,-36.4043,-2.37999,-0,-31.3765,-3.57239,-0,-28.988,62.9156,2010-Apr-02 15:00:07.891651,2010-Apr-02 15:00:11.869283,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,42,-36,0,45,0,36,0,45,3.14159,4,0,-15.2763,27.8937,0,1.29524,43.7224,0,1.29524,43.7224,0,-16.1165,-19.4533,0,0,0,-0,-10.3152,33.9432,-0,4.96111,6.04946,0,16.5715,15.8287,0,16.5715,15.8287,0,-0.8402,-47.3471,0,15.2763,-27.8937,-0,-11.6104,-9.7792,-0,-11.6104,-9.7792,-0,5.80131,53.3965,-0,-10.3152,33.9432,2010-Apr-02 15:00:15.899470,2010-Apr-02 15:00:22.725462,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,43,-36,0,45,0,36,0,45,3.14159,5,0,43.3313,47.2748,0,40.7689,43.4051,0,40.7689,43.4051,0,37.9218,43.7794,0,0,0,-0,45.1852,42.2553,-0,1.8539,-5.01955,0,-2.56239,-3.86973,0,-2.56239,-3.86973,0,-5.40954,-3.49544,0,-43.3313,-47.2748,-0,4.4163,-1.14982,-0,4.4163,-1.14982,-0,7.26345,-1.52411,-0,45.1852,42.2553,2010-Apr-02 15:00:26.504724,2010-Apr-02 15:00:30.972651,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,44,-36,0,45,0,36,0,45,3.14159,5,0,-13.6988,44.1597,0,-12.1725,43.8856,0,-12.1725,43.8856,0,-15.8888,44.2345,0,0,0,-0,-11.7694,42.0059,-0,1.92941,-2.15385,0,1.52632,-0.274117,0,1.52632,-0.274117,0,-2.18999,0.0747956,0,13.6988,-44.1597,-0,0.40309,-1.87973,-0,0.40309,-1.87973,-0,4.1194,-2.22864,-0,-11.7694,42.0059,2010-Apr-02 15:00:34.642990,2010-Apr-02 15:00:40.675027,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,45,-36,0,45,0,36,0,45,3.14159,4,0,3.46801,42.2795,0,-0.196351,43.9443,0,-0.196351,43.9443,0,0.896884,42.4246,0,0,0,-0,13.3079,41.3678,-0,9.83988,-0.911713,0,-3.66436,1.6648,0,-3.66436,1.6648,0,-2.57113,0.145082,0,-3.46801,-42.2795,-0,13.5042,-2.57651,-0,13.5042,-2.57651,-0,12.411,-1.0568,-0,13.3079,41.3678,2010-Apr-02 15:00:44.447458,2010-Apr-02 15:00:50.135744,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,46,-36,0,45,0,36,0,45,3.14159,4,0,-29.813,48.3947,0,-0.196351,43.889,0,-0.196351,43.889,0,-31.3331,47.0131,0,0,0,-0,-16.7597,47.2028,-0,13.0533,-1.19182,0,29.6166,-4.50563,0,29.6166,-4.50563,0,-1.52006,-1.38154,0,29.813,-48.3947,-0,-16.5633,3.31381,-0,-16.5633,3.31381,-0,14.5734,0.189722,-0,-16.7597,47.2028,2010-Apr-02 15:00:53.763855,2010-Apr-02 15:00:59.839334,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,47,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,-0.196351,43.9443,0,-0.196351,43.9443,0,-9.77881,51.3948,0,0,0,-0,-5.73805,50.7514,-0,3.26195,-0.248576,0,8.80365,-7.0557,0,8.80365,-7.0557,0,-0.778806,0.394794,0,9,-51,-0,-5.54169,6.80712,-0,-5.54169,6.80712,-0,4.04076,-0.643369,-0,-5.73805,50.7514,2010-Apr-02 15:01:03.577322,2010-Apr-02 15:01:12.274014,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,48,-36,0,45,0,36,0,45,3.14159,4,0,-27,33,0,-0.196351,43.889,0,-0.196351,43.889,0,-25.4228,34.1585,0,0,0,-0,-14.1304,37.9244,-0,12.8696,4.92441,0,26.8036,10.889,0,26.8036,10.889,0,1.57721,1.15846,0,27,-33,-0,-13.934,-5.96462,-0,-13.934,-5.96462,-0,11.2924,3.76595,-0,-14.1304,37.9244,2010-Apr-02 15:01:16.002832,2010-Apr-02 15:01:20.153004,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,49,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,-0.196351,43.9443,0,-0.196351,43.9443,0,23.2958,34.2142,0,0,0,-0,42.183,39.9951,-0,15.183,6.99513,0,-27.1964,10.9443,0,-27.1964,10.9443,0,-3.70423,1.21422,0,-27,-33,-0,42.3794,-3.94917,-0,42.3794,-3.94917,-0,18.8873,5.78091,-0,42.183,39.9951,2010-Apr-02 15:01:23.773781,2010-Apr-02 15:01:28.614176,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,50,-36,0,45,0,36,0,45,3.14159,4,0,9.95675,41.5235,0,-0.196351,43.9443,0,-0.196351,43.9443,0,7.48424,41.6964,0,0,0,-0,35.4674,40.4904,-0,25.5106,-1.03317,0,-10.1531,2.42077,0,-10.1531,2.42077,0,-2.47251,0.172832,0,-9.95675,-41.5235,-0,35.6637,-3.45393,-0,35.6637,-3.45393,-0,27.9831,-1.206,-0,35.4674,40.4904,2010-Apr-02 15:01:32.345972,2010-Apr-02 15:01:37.045875,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,51,-36,0,45,0,36,0,45,3.14159,4,0,27,33,0,-0.196351,43.9443,0,-0.196351,43.9443,0,23.9803,34.2142,0,0,0,-0,38.5959,42.7947,-0,11.5959,9.79467,0,-27.1964,10.9443,0,-27.1964,10.9443,0,-3.01972,1.21422,0,-27,-33,-0,38.7922,-1.14963,-0,38.7922,-1.14963,-0,14.6156,8.58045,-0,38.5959,42.7947,2010-Apr-02 15:01:40.686829,2010-Apr-02 15:01:46.019721,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,52,-36,0,45,0,36,0,45,3.14159,4,0,32.9115,48.5044,0,-0.196351,43.9443,0,-0.196351,43.9443,0,28.7255,45.0935,0,0,0,-0,37.7636,40.3835,-0,4.85211,-8.12087,0,-33.1078,-4.5601,0,-33.1078,-4.5601,0,-4.18592,-3.41095,0,-32.9115,-48.5044,-0,37.9599,-3.56077,-0,37.9599,-3.56077,-0,9.03803,-4.70992,-0,37.7636,40.3835,2010-Apr-02 15:01:49.737411,2010-Apr-02 15:01:53.998582,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,53,-36,0,45,0,36,0,45,3.14159,1,0,-27,33,0,-26.747,29.6394,0,-26.747,29.6394,0,-17.8584,-36.2465,0,0,0,-0,-32.26,28.1336,-0,-5.25998,-4.86637,0,0.252995,-3.36059,0,0.252995,-3.36059,0,9.14164,-69.2465,0,27,-33,-0,-5.51297,-1.50578,-0,-5.51297,-1.50578,-0,-14.4016,64.3801,-0,-32.26,28.1336,2010-Apr-02 15:01:57.659605,2010-Apr-02 15:02:03.677966,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,54,-36,0,45,0,36,0,45,3.14159,4,0,15.2051,49.512,0,2.01468,45.6576,0,2.01468,45.6576,0,12.1082,47.9614,0,0,0,-0,42.4604,41.0356,-0,27.2553,-8.47647,0,-13.1904,-3.85441,0,-13.1904,-3.85441,0,-3.0969,-1.55068,0,-15.2051,-49.512,-0,40.4457,-4.62206,-0,40.4457,-4.62206,-0,30.3522,-6.92578,-0,42.4604,41.0356,2010-Apr-02 15:02:07.502987,2010-Apr-02 15:02:11.662663,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,55,-36,0,45,0,36,0,45,3.14159,4,0,-9,51,0,2.01468,45.6576,0,2.01468,45.6576,0,-10.9222,51.3948,0,0,0,-0,-9.8871,45.2142,-0,-0.887098,-5.78578,0,11.0147,-5.34236,0,11.0147,-5.34236,0,-1.92219,0.394794,0,9,-51,-0,-11.9018,-0.44342,-0,-11.9018,-0.44342,-0,1.03509,-6.18057,-0,-9.8871,45.2142,2010-Apr-02 15:02:15.246814,2010-Apr-02 15:02:20.269223,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,56,-36,0,45,0,36,0,45,3.14159,5,0,-46.7636,47.0117,0,-42.8586,46.1068,0,-42.8586,46.1068,0,-51.8174,44.4628,0,0,0,-0,-18.6678,42.2984,-0,28.0958,-4.71334,0,3.90501,-0.904919,0,3.90501,-0.904919,0,-5.0538,-2.54887,0,46.7636,-47.0117,-0,24.1908,-3.80843,-0,24.1908,-3.80843,-0,33.1496,-2.16447,-0,-18.6678,42.2984,2010-Apr-02 15:02:23.988482,2010-Apr-02 15:02:29.126940,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,57,-36,0,45,0,36,0,45,3.14159,5,0,15.7523,76.812,0,14.4252,69.6329,0,14.4252,69.6329,0,6.07417,69.8967,0,0,0,-0,22.9061,69.4304,-0,7.15379,-7.38156,0,-1.32715,-7.17904,0,-1.32715,-7.17904,0,-9.67815,-6.9153,0,-15.7523,-76.812,-0,8.48095,-0.202525,-0,8.48095,-0.202525,-0,16.8319,-0.466266,-0,22.9061,69.4304,2010-Apr-02 15:02:32.840514,2010-Apr-02 15:02:37.794162,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
4,58,-36,0,45,0,36,0,45,3.14159,4,0,-0.805992,47.8,0,-0.0306796,43.9443,0,-0.0306796,43.9443,0,-3.89898,47.6637,0,0,0,-0,-5.86328,43.5848,-0,-5.05729,-4.21517,0,0.775312,-3.85568,0,0.775312,-3.85568,0,-3.09299,-0.136325,0,0.805992,-47.8,-0,-5.8326,-0.359483,-0,-5.8326,-0.359483,-0,-1.9643,-4.07884,-0,-5.86328,43.5848,2010-Apr-02 15:02:41.509829,2010-Apr-02 15:02:49.294272,2010-Apr-02 14:51:21.603017,2010-Apr-02 14:51:17.573851
